School,Treatment,Population,Individual,StartDate,StartDOY,ThirdDate,ThirdDOY,ThirdMass,FifthDate,FifthDOY,FifthMass,PupaDate,PupaDOY,PupaMass,AdultDate,AdultDOY,Sex,Death,Outcome,Survival,Notes
UR,VA4.5,MN,9,5/2/19,122,5/22/19,142,0.024,6/3/19,154,0.238,7/7/19,188,2.562,,,F,08/07/19,N,P,unemerged
UR,VA4.5,MN,10,5/2/19,122,5/27/19,147,0.017,6/13/19,164,0.197,7/3/19,184,0.613,7/17/19,198,M,,L,A,
UR,VA4.5,MN,11,5/2/19,122,,,,,,,,,,,,U,05/22/19,N,L,
UR,VA4.5,MN,12,5/2/19,122,5/27/19,147,0.019,6/10/19,161,0.250,7/11/19,192,2.314,7/22/19,203,F,,L,A,
UR,VA4.5,MN,13,5/2/19,122,5/25/19,145,0.020,6/8/19,159,0.214,,,,,,U,07/16/19,N,F,
UR,VA4.5,MN,14,5/2/19,122,5/29/19,149,0.020,6/12/19,163,0.278,7/2/19,183,1.013,7/15/19,196,M,,L,A,
UR,VA4.5,MN,15,5/2/19,122,5/22/19,142,0.023,6/7/19,158,0.243,6/25/19,176,0.668,7/10/19,191,M,,L,A,
UR,VA4.5,MN,16,5/2/19,122,5/26/19,146,0.028,6/9/19,160,0.270,6/29/19,180,0.550,7/13/19,194,M,,L,A,
UR,VA4.5,MN,17,5/2/19,122,5/24/19,144,0.020,6/10/19,161,0.173,7/5/19,186,0.581,7/18/19,199,M,,L,A,
UR,VA4.5,MN,18,5/2/19,122,5/26/19,146,0.018,6/11/19,162,0.297,7/6/19,187,0.751,7/20/19,201,M,,L,A,
UR,VA4.5,MN,19,5/2/19,122,,,,,,,,,,,,U,05/22/19,N,L,
UR,VA4.5,MN,20,5/2/19,122,5/29/19,149,0.026,6/10/19,161,0.217,7/9/19,190,2.665,7/20/19,201,F,,L,A,
UR,VA4.5,MN,21,5/2/19,122,5/26/19,146,0.023,6/8/19,159,0.314,7/7/19,188,2.437,7/19/19,200,F,,L,A,
UR,VA4.5,MN,22,5/2/19,122,5/23/19,143,0.022,6/7/19,158,0.264,6/27/19,178,0.626,7/13/19,194,M,,L,A,
UR,VA4.5,MN,23,5/2/19,122,5/23/19,143,0.025,6/8/19,159,0.329,7/2/19,183,0.694,7/15/19,196,M,,L,A,
UR,VA4.5,MN,24,5/2/19,122,5/23/19,143,0.024,6/5/19,156,0.242,7/8/19,189,3.082,7/19/19,200,F,,L,A,
UR,VA4.5,MN,25,5/2/19,122,5/23/19,143,0.024,6/9/19,160,0.261,6/28/19,179,0.608,7/13/19,194,M,,L,A,
UR,VA4.5,NC1,1,5/2/19,122,5/24/19,144,0.023,6/12/19,163,0.314,7/8/19,189,0.699,7/21/19,202,M,,L,A,
UR,VA4.5,NC1,2,5/2/19,122,5/22/19,142,0.021,6/7/19,158,0.304,6/28/19,179,0.636,7/12/19,193,M,,L,A,
UR,VA4.5,NC1,3,5/2/19,122,5/23/19,143,0.018,6/6/19,157,0.280,,,,,,U,06/25/19,N,F,
UR,VA4.5,NC1,4,5/2/19,122,5/23/19,143,0.033,6/8/19,159,0.289,6/27/19,178,0.587,7/12/19,193,M,,L,A,
UR,VA4.5,NC1,5,5/2/19,122,5/22/19,142,0.032,6/8/19,159,0.341,,,,,,U,07/10/19,N,F,
UR,VA4.5,NC1,6,5/2/19,122,5/21/19,141,0.035,6/5/19,156,0.258,7/5/19,186,2.487,7/17/19,198,F,,L,A,
UR,VA4.5,NC1,7,5/2/19,122,5/22/19,142,0.023,6/8/19,159,0.298,6/30/19,181,0.630,,,M,08/07/19,N,P,unemerged
UR,VA4.5,NC1,8,5/2/19,122,5/24/19,144,0.026,6/6/19,157,0.297,7/6/19,187,2.747,7/17/19,198,F,,L,A,
UR,VA4.5,NC1,9,5/2/19,122,5/22/19,142,0.034,6/4/19,155,0.291,,,,,,U,07/12/19,N,F,
UR,VA4.5,NC1,10,5/2/19,122,5/23/19,143,0.026,6/7/19,158,0.332,6/25/19,176,0.761,7/10/19,191,M,,L,A,
UR,VA4.5,NC1,11,5/2/19,122,5/23/19,143,0.026,6/8/19,159,0.285,6/28/19,179,0.575,7/12/19,193,M,,L,A,
UR,VA4.5,NC1,12,5/2/19,122,5/25/19,145,0.024,6/8/19,159,0.246,7/9/19,190,3.441,7/21/19,202,F,,L,A,
UR,VA4.5,NC1,13,5/2/19,122,5/21/19,141,0.029,6/4/19,155,0.365,7/2/19,183,2.800,7/14/19,195,F,,L,A,
UR,VA4.5,NC1,14,5/2/19,122,5/22/19,142,0.037,6/4/19,155,0.346,,,,,,U,07/10/19,N,F,
UR,VA4.5,NC1,15,5/2/19,122,5/23/19,143,0.020,6/8/19,159,0.307,6/27/19,178,0.738,7/13/19,194,M,,L,A,
UR,VA4.5,NC1,16,5/2/19,122,5/22/19,142,0.027,6/5/19,156,0.305,7/3/19,184,2.072,7/15/19,196,F,,L,A,
UR,VA4.5,NC1,17,5/2/19,122,5/23/19,143,0.032,6/5/19,156,0.352,7/6/19,187,3.502,7/18/19,199,F,,L,A,
UR,VA4.5,NC1,18,5/2/19,122,5/22/19,142,0.025,6/5/19,156,0.285,,,,,,U,07/16/19,N,F,
UR,VA4.5,NC1,19,5/2/19,122,5/23/19,143,0.031,,,,6/26/19,177,0.805,,,M,08/07/19,N,P,3 different masses and it looked like 5th each time
UR,VA4.5,NC1,20,5/2/19,122,5/24/19,144,0.022,6/19/19,170,0.260,,,,,,U,06/28/19,N,F,
UR,VA4.5,NC1,21,5/2/19,122,5/23/19,143,0.037,6/5/19,156,0.325,7/6/19,187,3.114,,,F,,L,A,"emerged as adult, but no date recorded"
UR,VA4.5,NC1,22,5/2/19,122,5/22/19,142,0.028,6/5/19,156,0.262,,,,,,U,07/03/19,N,F,
UR,VA4.5,NC1,23,5/2/19,122,5/22/19,142,0.031,6/6/19,157,0.326,6/24/19,175,0.662,,,M,08/07/19,N,P,unemerged
UR,VA4.5,NC1,24,5/2/19,122,5/23/19,143,0.026,6/5/19,156,0.289,7/6/19,187,3.071,7/18/19,199,F,,L,A,
UR,VA4.5,NC1,25,5/2/19,122,5/21/19,141,0.026,6/3/19,154,0.257,7/7/19,188,3.214,,,M,08/07/19,N,P,unemerged
UR,VA4.5,NC2,1,5/2/19,122,5/21/19,141,0.029,6/5/19,156,0.269,7/11/19,192,3.704,7/24/19,205,F,,L,A,
UR,VA4.5,NC2,2,5/2/19,122,5/23/19,143,0.022,6/6/19,157,0.244,7/10/19,191,3.922,7/22/19,203,F,,L,A,
UR,VA4.5,NC2,3,5/2/19,122,5/22/19,142,0.028,6/4/19,155,0.291,7/3/19,184,3.520,7/15/19,196,F,,L,A,
UR,VA4.5,NC2,4,5/2/19,122,5/20/19,140,0.021,6/7/19,158,0.345,7/10/19,191,3.262,7/22/19,203,F,,L,A,
UR,VA4.5,NC2,5,5/2/19,122,5/22/19,142,0.035,6/4/19,155,0.313,7/9/19,190,3.267,7/21/19,202,F,,L,A,
UR,VA4.5,NC2,6,5/2/19,122,5/20/19,140,0.019,6/3/19,154,0.385,7/3/19,184,3.672,7/15/19,196,F,,L,A,
UR,VA4.5,NC2,7,5/2/19,122,5/25/19,145,0.027,6/7/19,158,0.265,,,,,,U,07/16/19,N,F,died pupating
UR,VA4.5,NC2,8,5/2/19,122,5/23/19,143,0.014,6/9/19,160,0.272,6/24/19,175,0.523,7/9/19,190,M,,L,A,
UR,VA4.5,NC2,9,5/2/19,122,5/21/19,141,0.023,6/5/19,156,0.289,7/15/19,196,2.902,7/27/19,208,F,,L,A,
UR,VA4.5,NC2,10,5/2/19,122,5/21/19,141,0.028,6/5/19,156,0.289,,,,,,U,07/10/19,N,F,
UR,VA4.5,NC2,11,5/2/19,122,5/22/19,142,0.019,6/8/19,159,0.325,,,,,,U,06/21/19,R,NA,MISSING
UR,VA4.5,NC2,12,5/2/19,122,5/21/19,141,0.027,6/3/19,154,0.321,7/4/19,185,3.915,,,F,08/07/19,N,P,"unemerged, slightly deformed"
UR,VA4.5,NC2,13,5/2/19,122,5/23/19,143,0.029,6/4/19,155,0.361,7/5/19,186,3.851,7/17/19,198,F,,L,A,
UR,VA4.5,NC2,14,5/2/19,122,5/23/19,143,0.025,6/6/19,157,0.265,,,,,,U,07/10/19,N,F,can't find label in cup with other dead labels
UR,VA4.5,NC2,15,5/2/19,122,5/23/19,143,0.029,6/4/19,155,0.286,7/3/19,184,2.131,7/15/19,196,F,,L,A,
UR,VA4.5,NC2,16,5/2/19,122,5/24/19,144,0.025,6/6/19,157,0.260,7/5/19,186,3.727,7/17/19,198,F,,L,A,
UR,VA4.5,NC2,17,5/2/19,122,5/21/19,141,0.026,6/5/19,156,0.280,7/12/19,193,2.603,7/24/19,205,F,,L,A,
UR,VA4.5,NC2,18,5/2/19,122,5/21/19,141,0.022,6/3/19,154,0.313,7/2/19,183,4.555,7/15/19,196,F,,L,A,
UR,VA4.5,NC2,19,5/2/19,122,5/23/19,143,0.017,6/7/19,158,0.308,7/8/19,189,3.373,7/20/19,201,F,,L,A,
UR,VA4.5,NC2,20,5/2/19,122,5/24/19,144,0.035,6/4/19,155,0.315,,,,,,U,07/03/19,N,F,
UR,VA4.5,NC2,21,5/2/19,122,5/21/19,141,0.025,6/6/19,157,0.266,7/10/19,191,3.007,7/22/19,203,F,,L,A,
UR,VA4.5,NC2,22,5/2/19,122,5/23/19,143,0.022,6/9/19,160,0.325,6/24/19,175,0.727,7/11/19,192,M,,L,A,
UR,VA4.5,NC2,23,5/2/19,122,5/23/19,143,0.014,6/6/19,157,0.213,,,,,,U,07/03/19,N,F,
UR,VA4.5,NC2,24,5/2/19,122,5/20/19,140,0.024,6/3/19,154,0.281,7/7/19,188,3.865,7/20/19,201,F,,L,A,
UR,VA4.5,NC2,25,5/2/19,122,5/22/19,142,0.022,6/6/19,157,0.334,6/28/19,179,0.837,,,M,08/07/19,N,P,unemerged
UR,VA4.5,WI1,1,5/2/19,122,5/23/19,143,0.023,6/5/19,156,0.266,7/8/19,189,3.875,7/20/19,201,F,,L,A,
UR,VA4.5,WI1,2,5/2/19,122,5/22/19,142,0.020,6/5/19,156,0.268,7/6/19,187,3.082,,,F,08/07/19,N,P,unemerged
UR,VA4.5,WI1,3,5/2/19,122,5/26/19,146,0.010,6/15/19,166,0.273,7/4/19,185,0.712,7/18/19,199,M,,L,A,
UR,VA4.5,WI1,4,5/2/19,122,5/25/19,145,0.017,,,,7/2/19,183,0.756,7/15/19,196,M,,L,A,5th instar data not recorded
UR,VA4.5,WI1,5,5/2/19,122,5/23/19,143,0.017,6/5/19,156,0.200,7/6/19,187,2.139,7/18/19,199,F,,L,A,
UR,VA4.5,WI1,6,5/2/19,122,5/28/19,148,0.021,6/19/19,170,0.362,7/8/19,189,0.898,7/22/19,203,M,,L,A,
UR,VA4.5,WI1,7,5/2/19,122,5/25/19,145,0.013,6/15/19,166,0.293,7/4/19,185,0.803,7/18/19,199,M,,L,A,
UR,VA4.5,WI1,8,5/2/19,122,5/21/19,141,0.026,6/4/19,155,0.303,,,,,,U,07/12/19,N,F,
UR,VA4.5,WI1,9,5/2/19,122,5/23/19,143,0.021,6/7/19,158,0.231,,,,,,U,07/16/19,N,F,
UR,VA4.5,WI1,10,5/2/19,122,5/22/19,142,0.035,6/6/19,157,0.302,,,,,,U,06/28/19,N,F,
UR,VA4.5,WI1,11,5/2/19,122,5/23/19,143,0.022,6/7/19,158,0.289,7/12/19,193,3.373,7/24/19,205,F,,L,A,
UR,VA4.5,WI1,12,5/2/19,122,5/25/19,145,0.014,6/10/19,161,0.183,7/2/19,183,0.618,,,M,08/07/19,N,P,unemerged
UR,VA4.5,WI1,13,5/2/19,122,5/21/19,141,0.019,6/5/19,156,0.231,7/13/19,194,2.738,7/25/19,206,F,,L,A,
UR,VA4.5,WI1,14,5/2/19,122,5/22/19,142,0.017,6/5/19,156,0.173,,,,,,U,07/01/19,N,F,
UR,VA4.5,WI1,15,5/2/19,122,5/24/19,144,0.023,6/9/19,160,0.244,6/30/19,181,0.669,7/13/19,194,M,,L,A,
UR,VA4.5,WI1,16,5/2/19,122,5/23/19,143,0.021,6/8/19,159,0.288,6/27/19,178,0.887,7/12/19,193,M,,L,A,
UR,VA4.5,WI1,17,5/2/19,122,5/26/19,146,0.015,6/11/19,162,0.207,7/2/19,183,0.688,7/15/19,196,M,,L,A,
UR,VA4.5,WI1,18,5/2/19,122,5/24/19,144,0.018,6/9/19,160,0.237,6/30/19,181,0.765,7/13/19,194,M,,L,A,
UR,VA4.5,WI1,19,5/2/19,122,5/23/19,143,0.026,6/6/19,157,0.290,,,,,,U,07/12/19,N,F,
UR,VA4.5,WI1,20,5/2/19,122,5/23/19,143,0.016,6/9/19,160,0.184,7/2/19,183,0.534,7/14/19,195,M,,L,A,
UR,VA4.5,WI1,21,5/2/19,122,5/23/19,143,0.021,6/8/19,159,0.271,6/30/19,181,0.714,7/15/19,196,M,,L,A,
UR,VA4.5,WI1,22,5/2/19,122,5/25/19,145,0.018,6/11/19,162,0.209,7/3/19,184,0.535,7/17/19,198,M,,L,A,
UR,VA4.5,WI1,23,5/2/19,122,5/24/19,144,0.027,6/9/19,160,0.343,6/27/19,178,0.929,7/14/19,195,M,,L,A,
UR,VA4.5,WI1,24,5/2/19,122,5/22/19,142,0.020,6/6/19,157,0.225,7/7/19,188,2.646,7/18/19,199,F,,L,A,
UR,VA4.5,WI1,25,5/2/19,122,5/24/19,144,0.017,6/14/19,165,0.344,7/2/19,183,0.739,7/15/19,196,M,,L,A,
UR,VA4.5,WV1,1,5/2/19,122,5/23/19,143,0.022,6/5/19,156,0.279,7/8/19,189,3.602,,,F,08/07/19,N,P,unemerged
UR,VA4.5,WV1,2,5/2/19,122,5/20/19,140,0.020,6/4/19,155,0.270,7/6/19,187,3.556,7/19/19,200,F,,L,A,
UR,VA4.5,WV1,3,5/2/19,122,5/22/19,142,0.028,6/7/19,158,0.326,6/26/19,177,0.753,,,M,,L,A,"emerged as adult, but no date recorded"
UR,VA4.5,WV1,4,5/2/19,122,5/22/19,142,0.019,6/7/19,158,0.271,6/28/19,179,0.767,,,F,08/07/19,N,P,unemerged
UR,VA4.5,WV1,5,5/2/19,122,5/19/19,139,0.024,6/3/19,154,0.229,7/7/19,188,3.673,7/19/19,200,F,,L,A,
UR,VA4.5,WV1,6,5/2/19,122,5/21/19,141,0.022,6/7/19,158,0.368,6/24/19,175,0.793,7/8/19,189,M,,L,A,
UR,VA4.5,WV1,7,5/2/19,122,5/22/19,142,0.030,6/7/19,158,0.308,6/28/19,179,0.820,7/12/19,193,M,,L,A,
UR,VA4.5,WV1,8,5/2/19,122,5/27/19,147,0.026,6/11/19,162,0.299,6/28/19,179,0.801,7/13/19,194,M,,L,A,
UR,VA4.5,WV1,9,5/2/19,122,5/21/19,141,0.031,6/7/19,158,0.354,6/28/19,179,1.007,7/13/19,194,M,,L,A,
UR,VA4.5,WV1,10,5/2/19,122,5/23/19,143,0.021,6/8/19,159,0.288,6/29/19,180,0.701,7/13/19,194,M,,L,A,
UR,VA4.5,WV1,11,5/2/19,122,5/21/19,141,0.033,6/3/19,154,0.328,,,,,,U,07/10/19,N,F,
UR,VA4.5,WV1,12,5/2/19,122,5/22/19,142,0.023,6/4/19,155,0.346,,,,,,U,07/12/19,N,F,
UR,VA4.5,WV1,13,5/2/19,122,5/21/19,141,0.031,6/3/19,154,0.333,7/4/19,185,3.641,7/16/19,197,F,,L,A,
UR,VA4.5,WV1,14,5/2/19,122,5/21/19,141,0.028,6/4/19,155,0.266,7/3/19,184,3.219,7/15/19,196,F,,L,A,
UR,VA4.5,WV1,15,5/2/19,122,5/23/19,143,0.035,6/8/19,159,0.317,7/6/19,187,2.661,7/18/19,199,F,,L,A,
UR,VA4.5,WV1,16,5/2/19,122,5/21/19,141,0.036,6/6/19,157,0.338,7/4/19,185,3.422,7/15/19,196,F,,L,A,
UR,VA4.5,WV1,17,5/2/19,122,5/22/19,142,0.021,6/5/19,156,0.351,7/9/19,190,4.382,7/21/19,202,F,,L,A,
UR,VA4.5,WV1,18,5/2/19,122,5/27/19,147,0.043,6/10/19,161,0.281,7/10/19,191,1.007,7/24/19,205,M,,L,A,
UR,VA4.5,WV1,19,5/2/19,122,5/23/19,143,0.020,6/8/19,159,0.317,6/26/19,177,0.849,7/11/19,192,M,,L,A,
UR,VA4.5,WV1,20,5/2/19,122,5/23/19,143,0.024,6/8/19,159,0.315,6/27/19,178,0.991,7/12/19,193,M,,L,A,
UR,VA4.5,WV1,21,5/2/19,122,5/22/19,142,0.027,6/4/19,155,0.286,,,,,,U,07/03/19,N,F,
UR,VA4.5,WV1,22,5/2/19,122,5/19/19,139,0.019,6/6/19,157,0.246,7/8/19,189,2.590,7/20/19,201,F,,L,A,
UR,VA4.5,WV1,23,5/2/19,122,5/22/19,142,0.027,6/3/19,154,0.253,6/29/19,180,2.452,7/11/19,192,F,,L,A,
UR,VA4.5,WV1,24,5/2/19,122,5/27/19,147,0.026,6/12/19,163,0.210,7/8/19,189,0.764,,,M,08/07/19,N,P,unemerged
UR,VA4.5,WV1,25,5/2/19,122,5/27/19,147,0.027,6/12/19,163,0.277,6/30/19,181,0.769,7/15/19,196,M,,L,A,
UR,VA8.5,AL,1,5/2/19,122,5/20/19,140,0.027,6/2/19,153,0.329,6/20/19,171,0.805,7/3/19,184,M,,L,A,
UR,VA8.5,AL,2,5/2/19,122,5/21/19,141,0.018,6/3/19,154,0.319,6/24/19,175,0.861,7/7/19,188,M,,L,A,
UR,VA8.5,AL,3,5/2/19,122,5/20/19,140,0.018,6/3/19,154,0.284,6/20/19,171,0.824,7/3/19,184,M,,L,A,
UR,VA8.5,AL,4,5/2/19,122,5/20/19,140,0.027,6/1/19,152,0.310,6/29/19,180,3.015,7/10/19,191,F,,L,A,
UR,VA8.5,AL,5,5/2/19,122,5/19/19,139,0.024,6/2/19,153,0.240,6/20/19,171,0.729,7/3/19,184,M,,L,A,
UR,VA8.5,AL,6,5/2/19,122,5/19/19,139,0.027,6/1/19,152,0.287,,,,,,U,07/03/19,N,F,
UR,VA8.5,AL,7,5/2/19,122,5/20/19,140,0.023,6/4/19,155,0.403,6/21/19,172,1.046,7/4/19,185,M,,L,A,Maybe 6th instar instead of 5th?
UR,VA8.5,AL,8,5/2/19,122,5/18/19,138,0.022,5/30/19,150,0.293,,,,,,U,06/26/19,N,F,
UR,VA8.5,AL,9,5/2/19,122,5/20/19,138,0.033,6/3/19,154,0.309,6/22/19,173,0.956,7/5/19,186,M,,L,A,
UR,VA8.5,AL,10,5/2/19,122,5/19/19,140,0.015,,,,7/7/19,188,2.895,,,F,08/06/19,N,P,"Probably 6th: 6/11/19, 0.508g, unemerged"
UR,VA8.5,AL,11,5/2/19,122,5/18/19,139,0.024,6/1/19,152,0.257,,,,,,U,07/03/19,N,F,
UR,VA8.5,AL,12,5/2/19,122,5/20/19,138,0.037,6/2/19,153,0.384,6/20/19,171,0.908,7/3/19,184,M,,L,A,
UR,VA8.5,AL,13,5/2/19,122,5/19/19,140,0.026,6/1/19,152,0.263,,,,,,U,07/03/19,N,F,
UR,VA8.5,AL,14,5/2/19,122,5/18/19,139,0.035,5/31/19,151,0.348,6/30/19,181,2.995,7/11/19,192,F,,L,A,
UR,VA8.5,AL,15,5/2/19,122,5/18/19,138,0.024,6/1/19,152,0.277,,,,,,U,06/22/19,N,F,
UR,VA8.5,AL,16,5/2/19,122,5/21/19,141,0.018,6/3/19,154,0.304,6/18/19,169,0.573,7/1/19,182,M,,L,A,
UR,VA8.5,AL,17,5/2/19,122,5/19/19,139,0.031,5/30/19,150,0.354,,,,,,U,06/26/19,N,F,
UR,VA8.5,AL,18,5/2/19,122,5/17/19,137,0.024,5/29/19,149,0.304,,,,,,U,06/12/19,N,F,
UR,VA8.5,AL,19,5/2/19,122,5/18/19,138,0.020,5/30/19,150,0.387,,,,,,U,07/03/19,N,F,
UR,VA8.5,AL,20,5/2/19,122,5/20/19,140,0.034,6/3/19,154,0.397,6/23/19,174,0.854,7/5/19,186,M,,L,A,
UR,VA8.5,AL,21,5/2/19,122,5/19/19,139,0.024,6/2/19,153,0.273,,,,,,U,07/01/19,N,F,died pupating
UR,VA8.5,AL,22,5/2/19,122,5/18/19,138,0.023,,,,7/6/19,187,2.532,,,F,08/06/19,N,P,"Probably 4th: 6/6/19, 0.192, unemerged"
UR,VA8.5,AL,23,5/2/19,122,5/19/19,139,0.021,6/2/19,153,0.283,6/29/19,180,3.337,7/10/19,191,F,,L,A,
UR,VA8.5,AL,24,5/2/19,122,5/18/19,138,0.017,6/1/19,152,0.266,6/22/19,173,0.742,7/5/19,186,M,,L,A,
UR,VA8.5,AL,25,5/2/19,122,5/19/19,139,0.029,6/1/19,152,0.314,,,,,,U,06/28/19,N,F,
UR,VA8.5,IR,1,5/2/19,122,5/17/19,137,0.016,5/30/19,150,0.236,,,,,,U,07/03/19,N,F,
UR,VA8.5,IR,2,5/2/19,122,5/18/19,138,0.026,5/30/19,150,0.263,6/27/19,178,2.821,7/8/19,189,F,,L,A,
UR,VA8.5,IR,3,5/2/19,122,5/17/19,137,0.022,6/1/19,152,0.302,6/28/19,179,3.386,7/10/19,191,F,,L,A,
UR,VA8.5,IR,4,5/2/19,122,5/17/19,137,0.028,5/29/19,149,0.281,,,,,,U,06/12/19,N,F,
UR,VA8.5,IR,5,5/2/19,122,5/19/19,139,0.011,6/5/19,156,0.267,6/29/19,180,2.806,7/10/19,191,F,,L,A,
UR,VA8.5,IR,6,5/2/19,122,5/17/19,137,0.029,5/28/19,148,0.291,6/23/19,174,3.064,7/5/19,186,F,,L,A,
UR,VA8.5,IR,7,5/2/19,122,5/19/19,139,0.013,6/7/19,158,0.387,7/4/19,185,1.955,7/14/19,195,F,,L,A,
UR,VA8.5,IR,8,5/2/19,122,5/17/19,137,0.020,5/31/19,151,0.297,6/16/19,167,0.690,6/30/19,181,M,,L,A,
UR,VA8.5,IR,9,5/2/19,122,5/17/19,137,0.027,5/30/19,150,0.344,6/17/19,168,0.706,7/1/19,182,M,,L,A,
UR,VA8.5,IR,10,5/2/19,122,5/20/19,140,0.018,6/3/19,154,0.269,6/21/19,172,0.802,7/4/19,185,M,,L,A,
UR,VA8.5,IR,11,5/2/19,122,5/17/19,137,0.013,5/28/19,148,0.215,,,,,,U,06/26/19,N,F,
UR,VA8.5,IR,12,5/2/19,122,,,,,,,,,,,,U,05/08/19,N,L,
UR,VA8.5,IR,13,5/2/19,122,5/23/19,143,0.013,6/6/19,157,0.268,7/2/19,183,2.582,7/12/19,193,F,,L,A,
UR,VA8.5,IR,14,5/2/19,122,5/19/19,139,0.022,6/6/19,157,0.257,6/23/19,174,0.624,7/6/19,187,M,,L,A,
UR,VA8.5,IR,15,5/2/19,122,5/18/19,138,0.014,5/31/19,151,0.213,6/29/19,180,2.105,7/10/19,191,F,,L,A,
UR,VA8.5,IR,16,5/2/19,122,5/17/19,137,0.032,5/28/19,148,0.255,6/24/19,175,3.203,7/5/19,186,F,,L,A,
UR,VA8.5,IR,17,5/2/19,122,,,,,,,,,,,,U,05/08/19,N,L,
UR,VA8.5,IR,18,5/2/19,122,5/19/19,139,0.012,6/9/19,160,0.375,6/26/19,177,0.858,7/9/19,190,M,,L,A,"Probably 4th: 6/3/19, 0.120g"
UR,VA8.5,IR,19,5/2/19,122,5/18/19,138,0.023,5/31/19,151,0.290,6/18/19,169,0.743,7/2/19,183,M,,L,A,
UR,VA8.5,IR,20,5/2/19,122,5/17/19,137,0.023,5/28/19,148,0.243,,,,,,U,07/03/19,N,F,
UR,VA8.5,IR,21,5/2/19,122,5/18/19,138,0.018,6/4/19,155,0.288,6/19/19,170,0.606,7/1/19,182,M,,L,A,
UR,VA8.5,IR,22,5/2/19,122,5/21/19,141,0.028,6/3/19,154,0.305,6/20/19,171,0.717,7/4/19,185,M,,L,A,
UR,VA8.5,IR,23,5/2/19,122,5/18/19,138,0.016,6/1/19,152,0.320,6/17/19,168,0.963,7/1/19,182,M,,L,A,
UR,VA8.5,IR,24,5/2/19,122,5/18/19,138,0.027,5/31/19,151,0.299,,,,,,U,06/26/19,N,F,
UR,VA8.5,IR,25,5/2/19,122,5/19/19,139,0.014,6/4/19,155,0.274,6/19/19,170,0.700,7/2/19,183,M,,L,A,
UR,VA8.5,MN,1,5/2/19,122,5/20/19,140,0.021,6/2/19,153,0.177,6/30/19,181,2.508,7/11/19,192,F,,L,A,
UR,VA8.5,MN,2,5/2/19,122,5/23/19,143,0.013,6/3/19,154,0.278,7/2/19,183,2.475,,,F,08/06/19,N,P,unemerged
UR,VA8.5,MN,3,5/2/19,122,5/18/19,138,0.020,6/1/19,152,0.159,6/29/19,180,2.082,7/10/19,191,F,,L,A,
UR,VA8.5,MN,4,5/2/19,122,5/19/19,139,0.024,6/5/19,156,0.274,6/25/19,176,0.691,7/8/19,189,M,,L,A,
UR,VA8.5,MN,5,5/2/19,122,5/20/19,140,0.019,6/1/19,152,0.205,6/29/19,180,1.482,7/11/19,192,F,,L,A,
UR,VA8.5,MN,6,5/2/19,122,5/18/19,138,0.024,5/31/19,151,0.289,6/25/19,176,3.083,7/6/19,187,F,,L,A,
UR,VA8.5,MN,7,5/2/19,122,5/20/19,140,0.022,6/4/19,155,0.178,6/21/19,172,0.519,7/4/19,185,M,,L,A,
UR,VA8.5,MN,8,5/2/19,122,5/17/19,137,0.020,6/1/19,152,0.249,6/23/19,174,0.693,7/6/19,187,M,,L,A,
UR,VA8.5,MN,9,5/2/19,122,5/19/19,139,0.023,6/3/19,154,0.265,6/20/19,171,0.645,7/3/19,184,M,,L,A,
UR,VA8.5,MN,10,5/2/19,122,5/21/19,141,0.013,6/4/19,155,0.189,6/28/19,179,0.526,7/10/19,191,M,,L,A,
UR,VA8.5,MN,11,5/2/19,122,5/18/19,138,0.017,5/31/19,151,0.213,,,,,,U,07/03/19,N,F,
UR,VA8.5,MN,12,5/2/19,122,5/22/19,142,0.020,6/3/19,154,0.255,7/1/19,182,1.921,7/12/19,193,F,,L,A,
UR,VA8.5,MN,13,5/2/19,122,5/23/19,143,0.020,6/6/19,157,0.264,6/22/19,173,0.630,7/5/19,186,M,,L,A,
UR,VA8.5,MN,14,5/2/19,122,5/19/19,139,0.024,6/2/19,153,0.239,6/22/19,173,0.541,7/4/19,185,M,,L,A,
UR,VA8.5,MN,15,5/2/19,122,5/21/19,141,0.020,6/5/19,156,0.209,6/22/19,173,0.529,7/5/19,186,M,,L,A,
UR,VA8.5,MN,16,5/2/19,122,5/20/19,140,0.014,6/1/19,152,0.230,6/25/19,176,2.192,7/6/19,187,F,,L,A,
UR,VA8.5,MN,17,5/2/19,122,5/22/19,142,0.023,6/5/19,156,0.274,6/22/19,173,0.629,7/5/19,186,M,,L,A,
UR,VA8.5,MN,18,5/2/19,122,5/20/19,140,0.015,6/1/19,152,0.281,6/27/19,178,2.738,7/9/19,190,F,,L,A,
UR,VA8.5,MN,19,5/2/19,122,5/19/19,139,0.014,,,,6/22/19,173,0.564,7/8/19,189,M,,L,A,"Probably 6th: 6/4/19, 0.780g"
UR,VA8.5,MN,20,5/2/19,122,5/21/19,141,0.012,6/4/19,155,0.184,6/25/19,176,0.539,,,M,08/06/19,N,P,unemerged
UR,VA8.5,MN,21,5/2/19,122,5/22/19,142,0.014,6/4/19,155,0.247,7/1/19,182,1.695,,,F,08/06/19,N,P,unemerged
UR,VA8.5,MN,22,5/2/19,122,5/20/19,140,0.015,6/6/19,157,0.231,6/25/19,176,0.516,,,M,08/06/19,N,P,unemerged
UR,VA8.5,MN,23,5/2/19,122,5/19/19,139,0.014,6/1/19,152,0.151,6/29/19,180,2.192,7/10/19,191,F,,L,A,
